,Year,N_ID,Pop,Ad_Ed,Child_Care,Com_House,Emp_Res,Sub_Trt,Trans_House,Recreation,Inflation,NIA,C_Rate
487,2017.0,82.0,34077.9998906804,1.0,0.0,6.0,4.0,8.0,1.0,1.0,1.6,0.0,2
488,2017.0,112.0,6862.99981491313,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,3
489,2017.0,88.0,23350.0013426251,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.6,0.0,1
490,2017.0,87.0,25147.9987422012,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.6,0.0,1
491,2017.0,134.0,13139.0012401632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2
492,2017.0,74.0,19661.0008462125,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.6,0.0,2
493,2017.0,121.0,14631.9982927384,0.0,0.0,32.0,1.0,1.0,0.0,2.0,1.6,1.0,3
494,2017.0,98.0,22034.9995748819,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.6,0.0,2
495,2017.0,107.0,22059.998645702,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.6,0.0,2
496,2017.0,119.0,29035.9998236625,2.0,0.0,7.0,3.0,0.0,0.0,0.0,1.6,0.0,3
497,2017.0,138.0,23799.0004664388,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.6,1.0,2
498,2017.0,5.0,9817.99963767185,0.0,33.0,14.0,0.0,0.0,0.0,1.0,1.6,1.0,2
499,2017.0,129.0,30353.0015770709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,1
500,2017.0,128.0,25219.9998524971,0.0,0.0,13.0,1.0,0.0,0.0,1.0,1.6,0.0,2
501,2017.0,32.0,23534.0008199008,1.0,0.0,107.0,0.0,0.0,0.0,1.0,1.6,0.0,1
502,2017.0,11.0,19281.0006775491,0.0,41.0,7.0,0.0,0.0,0.0,0.0,1.6,0.0,0
503,2017.0,117.0,46046.9940224768,0.0,0.0,50.0,1.0,0.0,0.0,2.0,1.6,0.0,1
504,2017.0,42.0,29088.0013564719,2.0,0.0,1.0,4.0,0.0,0.0,4.0,1.6,0.0,1
505,2017.0,34.0,16666.000359307,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.6,0.0,1
506,2017.0,20.0,12619.0003636257,0.0,40.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,0
507,2017.0,72.0,11697.9981595555,1.0,0.0,39.0,0.0,2.0,0.0,3.0,1.6,1.0,3
508,2017.0,127.0,31364.999825846,0.0,0.0,8.0,3.0,0.0,1.0,1.0,1.6,0.0,3
509,2017.0,122.0,23208.0007088283,0.0,0.0,5.0,2.0,0.0,0.0,2.0,1.6,0.0,2
510,2017.0,91.0,11638.0003253326,2.0,0.0,30.0,1.0,0.0,0.0,2.0,1.6,1.0,1
511,2017.0,26.0,36829.9936738283,0.0,0.0,4.0,5.0,1.0,0.0,2.0,1.6,1.0,3
512,2017.0,114.0,8273.00085245974,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.6,0.0,0
513,2017.0,76.0,28408.9996965352,1.0,0.0,3.0,8.0,2.0,0.0,4.0,1.6,0.0,3
514,2017.0,24.0,22586.99944874,2.0,36.0,40.0,1.0,0.0,0.0,3.0,1.6,1.0,3
515,2017.0,51.0,53660.0039224074,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.6,0.0,0
516,2017.0,37.0,18006.9999897274,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.6,0.0,1
517,2017.0,131.0,48616.0006768607,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6,0.0,1
518,2017.0,2.0,34434.9986765573,2.0,49.0,103.0,4.0,0.0,1.0,2.0,1.6,1.0,2
519,2017.0,71.0,12221.0004998743,0.0,0.0,50.0,1.0,2.0,0.0,3.0,1.6,0.0,3
520,2017.0,99.0,17448.000038654,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.6,0.0,0
521,2017.0,104.0,32156.9989718594,0.0,0.0,11.0,4.0,1.0,0.0,4.0,1.6,0.0,0
522,2017.0,69.0,8052.99939932955,0.0,0.0,39.0,3.0,1.0,0.0,2.0,1.6,0.0,2
523,2017.0,4.0,10917.9997189488,0.0,54.0,15.0,0.0,0.0,0.0,0.0,1.6,0.0,2
524,2017.0,62.0,22310.9991566574,0.0,0.0,48.0,1.0,0.0,0.0,3.0,1.6,0.0,3
525,2017.0,18.0,12011.0012867773,1.0,29.0,2.0,2.0,0.0,0.0,1.0,1.6,0.0,2
526,2017.0,80.0,14550.9999849257,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.6,0.0,2
527,2017.0,45.0,36467.0070529007,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.6,0.0,2
528,2017.0,23.0,11360.0002164679,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3
529,2017.0,67.0,8101.00000500222,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.6,0.0,3
530,2017.0,7.0,23106.0019517118,0.0,33.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,1
531,2017.0,137.0,55916.0048989056,3.0,0.0,26.0,5.0,1.0,0.0,4.0,1.6,1.0,2
532,2017.0,60.0,8167.99941190404,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6,0.0,0
533,2017.0,52.0,22797.9986526661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0
534,2017.0,39.0,24381.9996445032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,2
535,2017.0,111.0,23129.0016535064,0.0,0.0,12.0,1.0,0.0,0.0,2.0,1.6,1.0,2
536,2017.0,41.0,9851.00000447926,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,2
537,2017.0,47.0,28249.0023392154,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.6,0.0,1
538,2017.0,113.0,18912.000112556,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.6,1.0,3
539,2017.0,103.0,15847.9989764982,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.6,0.0,0
540,2017.0,30.0,18448.0008811969,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.6,0.0,2
541,2017.0,19.0,10695.9999201365,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2
542,2017.0,132.0,45741.999665815,2.0,0.0,228.0,6.0,0.0,0.0,2.0,1.6,0.0,2
543,2017.0,83.0,12406.0001528964,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.6,0.0,2
544,2017.0,29.0,10545.0007606174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0
545,2017.0,12.0,10894.9998920762,0.0,51.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0
546,2017.0,116.0,25699.9955469505,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0
547,2017.0,105.0,15194.0017901139,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6,0.0,1
548,2017.0,100.0,12458.999547729,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,0.0,1
549,2017.0,135.0,18213.9992180363,0.0,0.0,26.0,1.0,0.0,0.0,2.0,1.6,1.0,2
550,2017.0,73.0,22012.9999548067,9.0,0.0,36.0,6.0,2.0,1.0,6.0,1.6,0.0,3
551,2017.0,84.0,16623.9984040962,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.6,0.0,2
552,2017.0,64.0,13079.0001227503,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.6,0.0,2
553,2017.0,50.0,16885.9995644711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,2
554,2017.0,130.0,27816.0014387827,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,2
555,2017.0,46.0,16426.9993006474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0
556,2017.0,94.0,15095.9996277366,0.0,0.0,21.0,3.0,1.0,0.0,0.0,1.6,0.0,1
557,2017.0,56.0,17601.9990496264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0
558,2017.0,108.0,14898.9992138347,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.6,0.0,2
559,2017.0,17.0,36044.0003178782,0.0,44.0,3.0,0.0,1.0,0.0,0.0,1.6,0.0,2
560,2018.0,97.0,13507.9986422078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0
561,2018.0,27.0,29456.0595446938,1.0,0.0,4.0,8.0,2.0,0.0,1.0,2.27,1.0,3
562,2018.0,38.0,18273.5774502899,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.27,0.0,2
563,2018.0,31.0,16415.8490167227,1.0,0.0,48.0,4.0,0.0,0.0,0.0,2.27,0.0,3
564,2018.0,16.0,26601.0010250282,0.0,46.0,0.0,1.0,0.0,0.0,1.0,2.27,0.0,1
565,2018.0,118.0,29001.7971045656,1.0,0.0,15.0,3.0,0.0,0.0,0.0,2.27,0.0,1
566,2018.0,63.0,22792.0013275708,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.27,0.0,2
567,2018.0,3.0,10945.481781939,0.0,60.0,30.0,1.0,0.0,0.0,1.0,2.27,1.0,2
568,2018.0,55.0,22640.0018991122,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.27,1.0,0
569,2018.0,59.0,18083.9981495914,2.0,0.0,6.0,0.0,0.0,0.0,1.0,2.27,0.0,1
570,2018.0,106.0,15358.9993421077,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.27,0.0,1
571,2018.0,14.0,48495.6178395354,2.0,57.0,5.0,3.0,1.0,0.0,0.0,2.27,0.0,2
572,2018.0,66.0,10170.9997349068,2.0,0.0,10.0,2.0,0.0,0.0,2.0,2.27,0.0,3
573,2018.0,28.0,10417.8884353849,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.27,1.0,2
574,2018.0,139.0,17675.9951712537,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.27,1.0,3
575,2018.0,85.0,23420.4826761528,2.0,0.0,10.0,1.0,0.0,1.0,2.0,2.27,1.0,2
576,2018.0,70.0,29660.4042752406,0.0,0.0,85.0,2.0,0.0,0.0,1.0,2.27,0.0,3
577,2018.0,40.0,19183.9992446319,0.0,0.0,19.0,1.0,0.0,0.0,0.0,2.27,0.0,1
578,2018.0,61.0,16370.5147613289,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.27,1.0,2
579,2018.0,21.0,13071.9163849371,0.0,36.0,12.0,1.0,0.0,0.0,3.0,2.27,1.0,3
580,2018.0,22.0,16421.9989598113,0.0,38.0,6.0,1.0,0.0,0.0,0.0,2.27,1.0,3
581,2018.0,133.0,14204.9980611481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0
582,2018.0,75.0,36028.2899106938,4.0,0.0,9.0,4.0,7.0,0.0,3.0,2.27,0.0,3
583,2018.0,120.0,28670.8644964622,0.0,0.0,8.0,1.0,0.0,1.0,1.0,2.27,0.0,3
584,2018.0,123.0,17050.9996585945,1.0,0.0,15.0,3.0,0.0,0.0,1.0,2.27,0.0,3
585,2018.0,44.0,23074.0002098785,2.0,0.0,51.0,2.0,0.0,0.0,3.0,2.27,1.0,1
586,2018.0,92.0,14897.999823281,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.27,0.0,2
587,2018.0,125.0,14249.9995503547,0.0,0.0,12.0,0.0,1.0,0.0,1.0,2.27,1.0,1
588,2018.0,90.0,15262.9998162676,0.0,0.0,16.0,1.0,1.0,0.0,0.0,2.27,0.0,3
589,2018.0,57.0,12247.712948684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.27,0.0,0
590,2018.0,10.0,11920.4331437537,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,1
591,2018.0,68.0,12594.4231001743,1.0,0.0,6.0,3.0,1.0,0.0,1.0,2.27,0.0,2
592,2018.0,13.0,12398.2575512912,0.0,26.0,8.0,1.0,0.0,0.0,1.0,2.27,0.0,0
593,2018.0,102.0,13388.0004143474,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.27,0.0,1
594,2018.0,25.0,32107.7397901174,1.0,26.0,83.0,2.0,1.0,1.0,1.0,2.27,1.0,3
595,2018.0,65.0,15208.0009727632,0.0,0.0,59.0,1.0,0.0,0.0,1.0,2.27,0.0,3
596,2018.0,140.0,10314.8095503259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,1
597,2018.0,81.0,17751.9990305718,1.0,0.0,3.0,1.0,3.0,0.0,4.0,2.27,0.0,2
598,2018.0,43.0,18423.2575451126,0.0,0.0,37.0,3.0,0.0,0.0,1.0,2.27,1.0,2
599,2018.0,77.0,78547.3885533873,0.0,0.0,26.0,11.0,1.0,1.0,3.0,2.27,0.0,3
600,2018.0,136.0,28905.4622888398,2.0,0.0,26.0,1.0,0.0,0.0,4.0,2.27,1.0,3
601,2018.0,1.0,35773.0003770375,1.0,32.0,6.0,2.0,1.0,0.0,0.0,2.27,0.0,3
602,2018.0,35.0,27651.0007376177,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.27,0.0,1
603,2018.0,124.0,18074.9777201492,1.0,0.0,16.0,1.0,0.0,0.0,3.0,2.27,1.0,3
604,2018.0,6.0,23157.0280412535,1.0,40.0,5.0,4.0,0.0,0.0,1.0,2.27,1.0,2
605,2018.0,49.0,13642.357461872,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.27,0.0,1
606,2018.0,33.0,17876.0007213001,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.27,0.0,2
607,2018.0,110.0,11661.8032139328,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.27,1.0,2
608,2018.0,54.0,19697.0008260053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,2
609,2018.0,58.0,9739.50008278575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,2
610,2018.0,96.0,11817.0007346475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,1
611,2018.0,78.0,19956.0109003334,2.0,0.0,76.0,3.0,1.0,0.0,11.0,2.27,0.0,3
612,2018.0,15.0,9918.00058590138,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,1
613,2018.0,89.0,10598.0007729475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.27,0.0,2
614,2018.0,101.0,11747.0002605443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,1
615,2018.0,53.0,19537.3892970766,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.27,0.0,0
616,2018.0,95.0,33204.8197103602,0.0,0.0,16.0,1.0,2.0,1.0,2.0,2.27,0.0,3
617,2018.0,109.0,10512.9985770619,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.27,0.0,1
618,2018.0,8.0,11946.2112669682,0.0,53.0,18.0,0.0,0.0,0.0,0.0,2.27,0.0,1
619,2018.0,86.0,15913.7498464323,0.0,0.0,11.0,2.0,2.0,0.0,2.0,2.27,0.0,3
620,2018.0,79.0,8149.51401852745,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.27,0.0,3
621,2018.0,48.0,17787.8061941295,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.27,0.0,1
622,2018.0,115.0,14200.8275316359,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.27,1.0,2
623,2018.0,126.0,26290.3627650532,0.0,0.0,23.0,3.0,1.0,0.0,0.0,2.27,0.0,3
624,2018.0,9.0,16788.0005415809,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0
625,2018.0,93.0,39122.5136417782,1.0,0.0,24.0,3.0,0.0,0.0,4.0,2.27,0.0,3
626,2018.0,36.0,25423.4357519702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.27,0.0,2
627,2018.0,82.0,35517.6793422663,1.0,0.0,6.0,4.0,8.0,1.0,1.0,2.27,0.0,2
628,2018.0,112.0,6959.00010727476,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.27,1.0,3
629,2018.0,88.0,23761.999809904,0.0,0.0,9.0,1.0,0.0,0.0,1.0,2.27,0.0,1
630,2018.0,87.0,25325.1628481428,0.0,0.0,9.0,0.0,1.0,0.0,0.0,2.27,0.0,0
631,2018.0,134.0,13404.9995788361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,1
632,2018.0,74.0,19979.000310865,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.27,0.0,3
633,2018.0,121.0,15003.0025239667,0.0,0.0,32.0,1.0,1.0,0.0,2.0,2.27,1.0,3
634,2018.0,98.0,22590.9993439439,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.27,0.0,2
635,2018.0,107.0,22073.9332797932,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.27,0.0,1
636,2018.0,119.0,29330.9996158216,2.0,0.0,7.0,3.0,0.0,0.0,0.0,2.27,0.0,3
637,2018.0,138.0,24092.3245651184,0.0,0.0,12.0,0.0,0.0,0.0,2.0,2.27,1.0,2
638,2018.0,5.0,9897.00004608853,0.0,33.0,14.0,0.0,0.0,0.0,1.0,2.27,1.0,2
639,2018.0,129.0,30896.988161594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.27,0.0,1
640,2018.0,128.0,26027.5342533989,0.0,0.0,13.0,1.0,0.0,0.0,1.0,2.27,0.0,2
641,2018.0,32.0,24148.4405715195,1.0,0.0,108.0,0.0,0.0,0.0,1.0,2.27,0.0,1
642,2018.0,11.0,19647.3496221517,0.0,41.0,7.0,0.0,0.0,0.0,0.0,2.27,0.0,0
643,2018.0,117.0,46911.0020624446,0.0,0.0,50.0,1.0,0.0,0.0,2.0,2.27,0.0,0
644,2018.0,42.0,29795.0008684855,2.0,0.0,1.0,4.0,0.0,0.0,4.0,2.27,0.0,1
645,2018.0,34.0,16982.0009738016,0.0,0.0,16.0,0.0,1.0,0.0,0.0,2.27,0.0,1
646,2018.0,20.0,12844.0011382286,0.0,40.0,1.0,0.0,0.0,0.0,0.0,2.27,0.0,1
647,2018.0,72.0,12253.5138642568,1.0,0.0,41.0,0.0,2.0,0.0,3.0,2.27,1.0,3
648,2018.0,127.0,31770.8371211214,0.0,0.0,8.0,3.0,0.0,1.0,1.0,2.27,0.0,2
649,2018.0,122.0,23619.9729667506,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.27,0.0,3
650,2018.0,91.0,11785.9998929171,2.0,0.0,30.0,1.0,0.0,0.0,2.0,2.27,1.0,2
651,2018.0,26.0,37469.2650660583,0.0,0.0,4.0,5.0,1.0,0.0,2.0,2.27,1.0,3
652,2018.0,114.0,8325.99995980037,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.27,0.0,1
653,2018.0,76.0,29836.3252653159,1.0,0.0,3.0,8.0,2.0,0.0,4.0,2.27,0.0,3
654,2018.0,24.0,23039.9956562231,2.0,36.0,40.0,1.0,0.0,0.0,3.0,2.27,1.0,3
655,2018.0,51.0,55056.9924452967,1.0,0.0,17.0,0.0,0.0,0.0,0.0,2.27,0.0,1
656,2018.0,37.0,18530.0008711723,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.27,0.0,1
657,2018.0,131.0,49382.0017356671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.27,0.0,1
658,2018.0,2.0,34827.410092305,2.0,49.0,103.0,4.0,0.0,1.0,2.0,2.27,1.0,2
659,2018.0,71.0,12364.9998965358,0.0,0.0,50.0,1.0,2.0,0.0,3.0,2.27,0.0,3
660,2018.0,99.0,17633.9987615012,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.27,0.0,0
661,2018.0,104.0,33323.3550758571,0.0,0.0,11.0,4.0,1.0,0.0,4.0,2.27,0.0,1
662,2018.0,69.0,8261.0957427627,0.0,0.0,39.0,3.0,1.0,0.0,2.0,2.27,0.0,2
663,2018.0,4.0,10885.5883950561,0.0,54.0,15.0,0.0,0.0,0.0,0.0,2.27,0.0,3
664,2018.0,62.0,22646.0588253254,0.0,0.0,48.0,1.0,0.0,0.0,3.0,2.27,0.0,3
665,2018.0,18.0,12319.8178047775,1.0,29.0,2.0,2.0,0.0,0.0,1.0,2.27,0.0,2
666,2018.0,80.0,14717.0001286815,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.27,0.0,3
667,2018.0,45.0,37169.295972693,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.27,0.0,1
668,2018.0,23.0,11661.9999527361,0.0,28.0,1.0,0.0,0.0,0.0,0.0,2.27,0.0,3
669,2018.0,67.0,8155.99982207788,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.27,0.0,2
670,2018.0,7.0,23550.3772646658,0.0,33.0,1.0,0.0,0.0,0.0,0.0,2.27,0.0,2
671,2018.0,137.0,56657.9994328109,3.0,0.0,26.0,5.0,1.0,0.0,4.0,2.27,1.0,2
672,2018.0,60.0,8132.67397082719,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.27,0.0,2
673,2018.0,52.0,23607.7252585279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.27,0.0,0
674,2018.0,39.0,24938.0018167945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.27,0.0,1
675,2018.0,111.0,23272.948986835,0.0,0.0,12.0,1.0,0.0,0.0,2.0,2.27,1.0,2
676,2018.0,41.0,10218.0000873424,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.27,0.0,1
677,2018.0,47.0,28651.9981496986,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.27,0.0,1
678,2018.0,113.0,19250.3864775561,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.27,1.0,3
679,2018.0,103.0,16094.9980062321,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.27,0.0,0
680,2018.0,30.0,18607.0010213519,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.27,0.0,2
681,2018.0,19.0,10988.000796113,0.0,62.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,2
682,2018.0,132.0,46462.4105249809,2.0,0.0,228.0,6.0,0.0,0.0,2.0,2.27,0.0,1
683,2018.0,83.0,12521.1678465355,0.0,0.0,14.0,1.0,0.0,0.0,0.0,2.27,0.0,3
684,2018.0,29.0,10688.0002383534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,1
685,2018.0,12.0,10987.0017989098,0.0,51.0,0.0,1.0,0.0,0.0,0.0,2.27,0.0,1
686,2018.0,116.0,26124.0000748705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.27,0.0,0
687,2018.0,105.0,15391.0011451035,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.27,0.0,0
688,2018.0,100.0,12634.5247882212,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.27,0.0,2
689,2018.0,135.0,18422.9991871824,0.0,0.0,26.0,1.0,0.0,0.0,2.0,2.27,1.0,1
690,2018.0,73.0,22664.0439834969,9.0,0.0,36.0,6.0,2.0,1.0,6.0,2.27,0.0,3
691,2018.0,84.0,17084.7450234028,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.27,0.0,2
692,2018.0,64.0,13221.9989173516,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2.27,0.0,3
693,2018.0,50.0,17184.999282186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.27,0.0,1
694,2018.0,130.0,28197.8555450894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.27,0.0,2
695,2018.0,46.0,16568.9991290596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0
696,2018.0,94.0,15428.0019267768,0.0,0.0,21.0,3.0,1.0,0.0,0.0,2.27,0.0,2
697,2018.0,56.0,17948.0001506206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0
698,2018.0,108.0,15088.999693927,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.27,0.0,2
699,2018.0,17.0,36893.8500478946,0.0,44.0,3.0,0.0,1.0,0.0,0.0,2.27,0.0,3
700,2019.0,97.0,13789.9996861068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0
701,2019.0,27.0,29846.9967197633,1.0,0.0,4.0,8.0,2.0,0.0,1.0,1.95,1.0,3
702,2019.0,38.0,17784.9994380841,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.95,0.0,2
703,2019.0,31.0,16971.0001482275,1.0,0.0,48.0,4.0,0.0,0.0,0.0,1.95,0.0,3
704,2019.0,16.0,27007.0011865792,0.0,46.0,0.0,1.0,0.0,0.0,1.0,1.95,0.0,1
705,2019.0,118.0,29536.9998888912,1.0,0.0,15.0,3.0,0.0,0.0,0.0,1.95,0.0,1
706,2019.0,63.0,23087.9997613044,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.95,0.0,1
707,2019.0,3.0,10890.9999882255,0.0,60.0,30.0,1.0,0.0,0.0,1.0,1.95,1.0,3
708,2019.0,55.0,23058.0019857337,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.95,1.0,1
709,2019.0,59.0,18258.0018492525,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.95,0.0,2
710,2019.0,106.0,15610.0005780904,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.95,0.0,1
711,2019.0,14.0,49943.0004617916,2.0,57.0,5.0,3.0,1.0,0.0,0.0,1.95,0.0,2
712,2019.0,66.0,10271.000980456,2.0,0.0,10.0,2.0,0.0,0.0,2.0,1.95,0.0,3
713,2019.0,28.0,10621.0011081478,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.95,1.0,2
714,2019.0,139.0,17892.0014861118,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.95,1.0,3
715,2019.0,85.0,23836.0042921724,2.0,0.0,10.0,1.0,0.0,1.0,2.0,1.95,1.0,3
716,2019.0,70.0,29910.9994938545,0.0,0.0,85.0,2.0,0.0,0.0,1.0,1.95,0.0,3
717,2019.0,40.0,19631.9994442496,0.0,0.0,19.0,1.0,0.0,0.0,0.0,1.95,0.0,2
718,2019.0,61.0,16533.9998323201,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.95,1.0,2
719,2019.0,21.0,13300.0018575768,0.0,36.0,12.0,1.0,0.0,0.0,3.0,1.95,1.0,3
720,2019.0,22.0,16602.0002704475,0.0,38.0,6.0,1.0,0.0,0.0,0.0,1.95,1.0,3
721,2019.0,133.0,14436.9996806388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,1
722,2019.0,75.0,37616.9967772965,4.0,0.0,9.0,4.0,7.0,0.0,3.0,1.95,0.0,3
723,2019.0,120.0,28946.0000255622,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.95,0.0,3
724,2019.0,123.0,17385.999977811,1.0,0.0,15.0,3.0,0.0,0.0,1.0,1.95,0.0,3
725,2019.0,44.0,23278.9998972613,2.0,0.0,51.0,2.0,0.0,0.0,3.0,1.95,1.0,1
726,2019.0,92.0,15028.0008240988,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.95,0.0,2
727,2019.0,125.0,14331.9987577731,0.0,0.0,12.0,0.0,1.0,0.0,1.0,1.95,1.0,1
728,2019.0,90.0,15447.0006907258,0.0,0.0,16.0,1.0,1.0,0.0,0.0,1.95,0.0,2
729,2019.0,57.0,12255.0001001375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.95,0.0,1
730,2019.0,10.0,12069.0001788744,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,2
